Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2020,4,National,All,Hispanic,Female,All,All,All,747232,1067686,290467,0.3887
2020,4,National,All,Hispanic,Male,All,All,All,540877,916251,181752,0.336
2020,4,National,All,Non-Hispanic White,All,Aged,All,All,17049550,22548881,4211556,0.247
2020,4,National,All,Non-Hispanic White,All,All,0-64,All,2028751,2827855,870469,0.4291
2020,4,National,All,Non-Hispanic White,All,All,65-74,All,8867957,12438060,2224029,0.2508
2020,4,National,All,Non-Hispanic White,All,All,75-84,All,5768883,7154116,1402578,0.2431
2020,4,National,All,Non-Hispanic White,All,All,85 and over,All,2495665,3040102,614206,0.2461
2020,4,National,All,Non-Hispanic White,All,All,All,All,19161256,25460132,5111282,0.2668
2020,4,National,All,Non-Hispanic White,All,All,All,Rural,4768620,6560936,1070714,0.2245
2020,4,National,All,Non-Hispanic White,All,All,All,Unknown,,,,
2020,4,National,All,Non-Hispanic White,All,All,All,Urban,14368208,18838204,4034766,0.2808
2020,4,National,All,Non-Hispanic White,All,Disabled,All,All,1971121,2764887,848851,0.4306
2020,4,National,All,Non-Hispanic White,All,ESRD,All,All,140585,146364,50875,0.3619
2020,4,National,All,Non-Hispanic White,Female,All,All,All,10855599,13978249,3053377,0.2813
2020,4,National,All,Non-Hispanic White,Male,All,All,All,8305657,11481884,2057905,0.2478
2020,4,National,All,Other/Unknown,All,Aged,All,All,,,,
2020,4,National,All,Other/Unknown,All,All,0-64,All,,,,
2020,4,National,All,Other/Unknown,All,All,65-74,All,,,,
2020,4,National,All,Other/Unknown,All,All,75-84,All,,,,
2020,4,National,All,Other/Unknown,All,All,85 and over,All,,,,
2020,4,National,All,Other/Unknown,All,All,All,All,,,,
2020,4,National,All,Other/Unknown,All,All,All,Rural,,,,
2020,4,National,All,Other/Unknown,All,All,All,Unknown,,,,
2020,4,National,All,Other/Unknown,All,All,All,Urban,,,,
2020,4,National,All,Other/Unknown,All,Disabled,All,All,,,,
2020,4,National,All,Other/Unknown,All,ESRD,All,All,,,,
2020,4,National,All,Other/Unknown,Female,All,All,All,,,,
2020,4,National,All,Other/Unknown,Male,All,All,All,,,,
2020,4,National,Medicare & Medicaid,All,All,Aged,All,All,2587408,3377161,935486,0.3616
2020,4,National,Medicare & Medicaid,All,All,All,0-64,All,1905947,2510132,869483,0.4562
2020,4,National,Medicare & Medicaid,All,All,All,65-74,All,1341051,1836008,500740,0.3734
2020,4,National,Medicare & Medicaid,All,All,All,75-84,All,799457,999610,283431,0.3545
2020,4,National,Medicare & Medicaid,All,All,All,85 and over,All,510783,604626,173965,0.3406
2020,4,National,Medicare & Medicaid,All,All,All,All,All,4557238,5950376,1827619,0.401
2020,4,National,Medicare & Medicaid,All,All,All,All,Rural,1115001,1443940,386112,0.3463
2020,4,National,Medicare & Medicaid,All,All,All,All,Unknown,,,,
2020,4,National,Medicare & Medicaid,All,All,All,All,Urban,3432065,4490763,1438237,0.4191
2020,4,National,Medicare & Medicaid,All,All,Disabled,All,All,1794297,2396803,829045,0.462
2020,4,National,Medicare & Medicaid,All,All,ESRD,All,All,175533,176412,63088,0.3594
2020,4,National,Medicare & Medicaid,All,Female,All,All,All,2738962,3415901,1134084,0.4141
2020,4,National,Medicare & Medicaid,All,Male,All,All,All,1818276,2534474,693535,0.3814
2020,4,National,Medicare & Medicaid,American Indian/Alaska Native,All,All,All,All,54187,72607,21580,0.3983
2020,4,National,Medicare & Medicaid,Asian/Pacific Islander,All,All,All,All,305463,427234,124849,0.4087
2020,4,National,Medicare & Medicaid,Black/African American,All,All,All,All,803610,1047933,288211,0.3586
2020,4,National,Medicare & Medicaid,Hispanic,All,All,All,All,624372,864816,274224,0.4392
2020,4,National,Medicare & Medicaid,Non-Hispanic White,All,All,All,All,2647117,3364037,1066850,0.403
2020,4,National,Medicare & Medicaid,Other/Unknown,All,All,All,All,,,,
2020,4,National,Medicare Only,All,All,Aged,All,All,18054223,24502765,4347586,0.2408
2020,4,National,Medicare Only,All,All,All,0-64,All,1138930,1780552,421333,0.3699
2020,4,National,Medicare Only,All,All,All,65-74,All,9735697,14003271,2367797,0.2432
2020,4,National,Medicare Only,All,All,All,75-84,All,6012843,7591383,1436456,0.2389
2020,4,National,Medicare Only,All,All,All,85 and over,All,2415291,3020372,579823,0.2401
2020,4,National,Medicare Only,All,All,All,All,All,19302761,26395577,4805409,0.2489
2020,4,National,Medicare Only,All,All,All,All,Rural,4302732,6047407,852475,0.1981
2020,4,National,Medicare Only,All,All,All,All,Unknown,,,,
2020,4,National,Medicare Only,All,All,All,All,Urban,14960422,20238403,3946455,0.2638
2020,4,National,Medicare Only,All,All,Disabled,All,All,1065854,1695665,396915,0.3724
2020,4,National,Medicare Only,All,All,ESRD,All,All,182684,197148,60908,0.3334
2020,4,National,Medicare Only,All,Female,All,All,All,10780552,14244908,2834797,0.263
2020,4,National,Medicare Only,All,Male,All,All,All,8522209,12150669,1970612,0.2312
2020,4,National,Medicare Only,American Indian/Alaska Native,All,All,All,All,73511,102307,23830,0.3242
2020,4,National,Medicare Only,Asian/Pacific Islander,All,All,All,All,342186,563854,99205,0.2899
2020,4,National,Medicare Only,Black/African American,All,All,All,All,1160449,1726015,297302,0.2562
2020,4,National,Medicare Only,Hispanic,All,All,All,All,663737,1119121,197995,0.2983
2020,4,National,Medicare Only,Non-Hispanic White,All,All,All,All,16514139,22096096,4044432,0.2449
2020,4,National,Medicare Only,Other/Unknown,All,All,All,All,,,,
2020,4,Nebraska,All,All,All,Aged,All,All,163684,229944,23430,0.1431
2020,4,Nebraska,All,All,All,All,0-64,All,16736,24001,5681,0.3394
2020,4,Nebraska,All,All,All,All,65-74,All,87078,130190,11949,0.1372
2020,4,Nebraska,All,All,All,All,75-84,All,52471,68786,7166,0.1366
2020,4,Nebraska,All,All,All,All,85 and over,All,24937,31790,4514,0.181
2020,4,Nebraska,All,All,All,All,All,All,181222,254766,29310,0.1617
2020,4,Nebraska,All,All,All,All,All,Rural,91038,129195,13723,0.1507
2020,4,Nebraska,All,All,All,All,All,Unknown,,,,
2020,4,Nebraska,All,All,All,All,All,Urban,89969,125253,15540,0.1727
2020,4,Nebraska,All,All,All,Disabled,All,All,15911,23103,5441,0.342
2020,4,Nebraska,All,All,All,ESRD,All,All,1627,1718,439,0.2698
2020,4,Nebraska,All,All,Female,All,All,All,103104,140256,17926,0.1739
2020,4,Nebraska,All,All,Male,All,All,All,78118,114510,11384,0.1457
2020,4,Nebraska,All,American Indian/Alaska Native,All,All,All,All,817,1133,196,0.2399
2020,4,Nebraska,All,Asian/Pacific Islander,All,All,All,All,1113,1768,159,0.1429
2020,4,Nebraska,All,Black/African American,All,All,All,All,3405,5216,685,0.2012
2020,4,Nebraska,All,Hispanic,All,All,All,All,3849,6223,683,0.1774
2020,4,Nebraska,All,Non-Hispanic White,All,All,All,All,167402,233536,26904,0.1607
2020,4,Nebraska,All,Other/Unknown,All,All,All,All,,,,
2020,4,Nebraska,Medicare & Medicaid,All,All,All,All,All,21620,27698,7605,0.3518
2020,4,Nebraska,Medicare Only,All,All,All,All,All,159602,227068,21705,0.136
2020,4,Nevada,All,All,All,Aged,All,All,165895,242122,42245,0.2546
2020,4,Nevada,All,All,All,All,0-64,All,22122,32239,9761,0.4412
2020,4,Nevada,All,All,All,All,65-74,All,94037,145843,24430,0.2598
2020,4,Nevada,All,All,All,All,75-84,All,56106,75100,13993,0.2494
2020,4,Nevada,All,All,All,All,85 and over,All,17182,22658,4432,0.2579
2020,4,Nevada,All,All,All,All,All,All,189447,275839,52616,0.2777
2020,4,Nevada,All,All,All,All,All,Rural,32426,48535,6857,0.2115
2020,4,Nevada,All,All,All,All,All,Unknown,,,,
2020,4,Nevada,All,All,All,All,All,Urban,156798,226929,45720,0.2916
2020,4,Nevada,All,All,All,Disabled,All,All,20480,30462,9010,0.4399
2020,4,Nevada,All,All,All,ESRD,All,All,3072,3255,1361,0.443
2020,4,Nevada,All,All,Female,All,All,All,105178,145021,30966,0.2944
2020,4,Nevada,All,All,Male,All,All,All,84269,130819,21650,0.2569
2020,4,Nevada,All,American Indian/Alaska Native,All,All,All,All,1517,2254,453,0.2986
2020,4,Nevada,All,Asian/Pacific Islander,All,All,All,All,9589,15555,3021,0.315
2020,4,Nevada,All,Black/African American,All,All,All,All,13055,18951,4912,0.3763
2020,4,Nevada,All,Hispanic,All,All,All,All,16711,27053,5594,0.3347
2020,4,Nevada,All,Non-Hispanic White,All,All,All,All,142595,202746,36979,0.2593
2020,4,Nevada,All,Other/Unknown,All,All,All,All,,,,
2020,4,Nevada,Medicare & Medicaid,All,All,All,All,All,33297,45575,13925,0.4182
2020,4,Nevada,Medicare Only,All,All,All,All,All,156150,230264,38691,0.2478
2020,4,New Hampshire,All,All,All,Aged,All,All,128832,178390,35259,0.2737
2020,4,New Hampshire,All,All,All,All,0-64,All,20975,30004,10865,0.518
2020,4,New Hampshire,All,All,All,All,65-74,All,67967,99929,18642,0.2743
2020,4,New Hampshire,All,All,All,All,75-84,All,43470,56493,11762,0.2706
2020,4,New Hampshire,All,All,All,All,85 and over,All,17898,22483,5049,0.2821
2020,4,New Hampshire,All,All,All,All,All,All,150310,208910,46318,0.3081
2020,4,New Hampshire,All,All,All,All,All,Rural,64098,91480,17854,0.2785
2020,4,New Hampshire,All,All,All,All,All,Unknown,,,,
2020,4,New Hampshire,All,All,All,All,All,Urban,85853,116942,28334,0.33
2020,4,New Hampshire,All,All,All,Disabled,All,All,20619,29603,10720,0.5199
2020,4,New Hampshire,All,All,All,ESRD,All,All,859,917,339,0.3946
2020,4,New Hampshire,All,All,Female,All,All,All,85229,113927,27923,0.3276
2020,4,New Hampshire,All,All,Male,All,All,All,65081,94983,18395,0.2826
2020,4,New Hampshire,All,American Indian/Alaska Native,All,All,All,All,71,103,27,0.3803
2020,4,New Hampshire,All,Asian/Pacific Islander,All,All,All,All,936,1510,274,0.2927
2020,4,New Hampshire,All,Black/African American,All,All,All,All,704,1106,241,0.3423
2020,4,New Hampshire,All,Hispanic,All,All,All,All,1709,2535,614,0.3593
2020,4,New Hampshire,All,Non-Hispanic White,All,All,All,All,141812,196047,43639,0.3077
2020,4,New Hampshire,All,Other/Unknown,All,All,All,All,,,,
2020,4,New Hampshire,Medicare & Medicaid,All,All,All,All,All,21499,27531,10599,0.493
2020,4,New Hampshire,Medicare Only,All,All,All,All,All,128811,181379,35719,0.2773
2020,4,New Jersey,All,All,All,Aged,All,All,652765,832102,177764,0.2723
2020,4,New Jersey,All,All,All,All,0-64,All,78191,104825,35703,0.4566
2020,4,New Jersey,All,All,All,All,65-74,All,327925,440843,92263,0.2814
2020,4,New Jersey,All,All,All,All,75-84,All,222751,269434,60007,0.2694
2020,4,New Jersey,All,All,All,All,85 and over,All,107819,127577,27323,0.2534
2020,4,New Jersey,All,All,All,All,All,All,736686,942679,215296,0.2922
2020,4,New Jersey,All,All,All,All,All,Rural,8486,11285,2498,0.2944
2020,4,New Jersey,All,All,All,All,All,Unknown,,,,
2020,4,New Jersey,All,All,All,All,All,Urban,727236,930186,212636,0.2924
2020,4,New Jersey,All,All,All,Disabled,All,All,73923,100207,34336,0.4645
2020,4,New Jersey,All,All,All,ESRD,All,All,9998,10370,3196,0.3197
2020,4,New Jersey,All,All,Female,All,All,All,427246,536070,131264,0.3072
2020,4,New Jersey,All,All,Male,All,All,All,309440,406609,84032,0.2716
2020,4,New Jersey,All,American Indian/Alaska Native,All,All,All,All,248,314,85,0.3427
2020,4,New Jersey,All,Asian/Pacific Islander,All,All,All,All,32306,46410,9996,0.3094
2020,4,New Jersey,All,Black/African American,All,All,All,All,58105,80292,17698,0.3046
2020,4,New Jersey,All,Hispanic,All,All,All,All,51116,71788,15901,0.3111
2020,4,New Jersey,All,Non-Hispanic White,All,All,All,All,570451,710749,164480,0.2883
2020,4,New Jersey,All,Other/Unknown,All,All,All,All,,,,
2020,4,New Jersey,Medicare & Medicaid,All,All,All,All,All,110101,135409,41669,0.3785
2020,4,New Jersey,Medicare Only,All,All,All,All,All,626585,807270,173627,0.2771
2020,4,New Mexico,All,All,All,Aged,All,All,128285,195583,49156,0.3832
2020,4,New Mexico,All,All,All,All,0-64,All,20363,31202,10690,0.525
2020,4,New Mexico,All,All,All,All,65-74,All,72404,117056,28363,0.3917
2020,4,New Mexico,All,All,All,All,75-84,All,41255,57839,15541,0.3767
2020,4,New Mexico,All,All,All,All,85 and over,All,15835,21923,5816,0.3673
2020,4,New Mexico,All,All,All,All,All,All,149857,228020,60410,0.4031
2020,4,New Mexico,All,All,All,All,All,Rural,63783,96335,23011,0.3608
2020,4,New Mexico,All,All,All,All,All,Unknown,,,,
2020,4,New Mexico,All,All,All,All,All,Urban,85610,130990,37220,0.4348
2020,4,New Mexico,All,All,All,Disabled,All,All,18810,29560,9953,0.5291
2020,4,New Mexico,All,All,All,ESRD,All,All,2762,2877,1301,0.471
2020,4,New Mexico,All,All,Female,All,All,All,84190,120580,35698,0.424
2020,4,New Mexico,All,All,Male,All,All,All,65667,107440,24712,0.3763
2020,4,New Mexico,All,American Indian/Alaska Native,All,All,All,All,10798,15546,4615,0.4274
2020,4,New Mexico,All,Asian/Pacific Islander,All,All,All,All,1191,1992,493,0.4139
2020,4,New Mexico,All,Black/African American,All,All,All,All,2187,3575,914,0.4179
2020,4,New Mexico,All,Hispanic,All,All,All,All,39543,62722,16963,0.429
2020,4,New Mexico,All,Non-Hispanic White,All,All,All,All,92486,138378,35945,0.3887
2020,4,New Mexico,All,Other/Unknown,All,All,All,All,,,,
2020,4,New Mexico,Medicare & Medicaid,All,All,All,All,All,33768,50259,16187,0.4794
2020,4,New Mexico,Medicare Only,All,All,All,All,All,116089,177761,44223,0.3809
2020,4,New York,All,All,All,Aged,All,All,1147082,1471494,310451,0.2706
2020,4,New York,All,All,All,All,0-64,All,184264,246851,87973,0.4774
2020,4,New York,All,All,All,All,65-74,All,578825,779966,160245,0.2768
2020,4,New York,All,All,All,All,75-84,All,384840,468919,102479,0.2663
2020,4,New York,All,All,All,All,85 and over,All,194676,233862,51060,0.2623
2020,4,New York,All,All,All,All,All,All,1342605,1729598,401757,0.2992
2020,4,New York,All,All,All,All,All,Rural,159039,210571,44905,0.2824
2020,4,New York,All,All,All,All,All,Unknown,,,,
2020,4,New York,All,All,All,All,All,Urban,1183053,1517911,356690,0.3015
2020,4,New York,All,All,All,Disabled,All,All,174881,236878,84930,0.4856
2020,4,New York,All,All,All,ESRD,All,All,20642,21226,6376,0.3089
2020,4,New York,All,All,Female,All,All,All,767132,961297,240081,0.313
2020,4,New York,All,All,Male,All,All,All,575473,768302,161676,0.2809
2020,4,New York,All,American Indian/Alaska Native,All,All,All,All,1903,2708,616,0.3237
2020,4,New York,All,Asian/Pacific Islander,All,All,All,All,50665,71058,16422,0.3241
2020,4,New York,All,Black/African American,All,All,All,All,121097,171170,38002,0.3138
2020,4,New York,All,Hispanic,All,All,All,All,87907,125578,29617,0.3369
2020,4,New York,All,Non-Hispanic White,All,All,All,All,1021429,1278615,299304,0.293
2020,4,New York,All,Other/Unknown,All,All,All,All,,,,
2020,4,New York,Medicare & Medicaid,All,All,All,All,All,347578,429462,144687,0.4163
2020,4,New York,Medicare Only,All,All,All,All,All,995027,1300136,257070,0.2584
2020,4,North Carolina,All,All,All,Aged,All,All,709196,921253,143579,0.2025
2020,4,North Carolina,All,All,All,All,0-64,All,119104,161794,42446,0.3564
2020,4,North Carolina,All,All,All,All,65-74,All,393514,536691,80357,0.2042
2020,4,North Carolina,All,All,All,All,75-84,All,231226,282037,45600,0.1972
2020,4,North Carolina,All,All,All,All,85 and over,All,90796,108888,19341,0.213
2020,4,North Carolina,All,All,All,All,All,All,834640,1089410,187744,0.2249
2020,4,North Carolina,All,All,All,All,All,Rural,257728,334292,53041,0.2058
2020,4,North Carolina,All,All,All,All,All,Unknown,,,,
2020,4,North Carolina,All,All,All,All,All,Urban,575809,753636,134425,0.2335
2020,4,North Carolina,All,All,All,Disabled,All,All,110993,153195,39904,0.3595
2020,4,North Carolina,All,All,All,ESRD,All,All,14451,14962,4261,0.2949
2020,4,North Carolina,All,All,Female,All,All,All,471449,592603,114771,0.2434
2020,4,North Carolina,All,All,Male,All,All,All,363191,496807,72973,0.2009
2020,4,North Carolina,All,American Indian/Alaska Native,All,All,All,All,4078,5106,1068,0.2619
2020,4,North Carolina,All,Asian/Pacific Islander,All,All,All,All,8454,13355,1655,0.1958
2020,4,North Carolina,All,Black/African American,All,All,All,All,133154,181932,32443,0.2437
2020,4,North Carolina,All,Hispanic,All,All,All,All,13543,20375,3174,0.2344
2020,4,North Carolina,All,Non-Hispanic White,All,All,All,All,655915,842095,145197,0.2214
2020,4,North Carolina,All,Other/Unknown,All,All,All,All,,,,
2020,4,North Carolina,Medicare & Medicaid,All,All,All,All,All,148032,187465,48306,0.3263
2020,4,North Carolina,Medicare Only,All,All,All,All,All,686608,901946,139438,0.2031
2020,4,North Dakota,All,All,All,Aged,All,All,59919,86039,6935,0.1157
2020,4,North Dakota,All,All,All,All,0-64,All,7704,10935,2266,0.2941
2020,4,North Dakota,All,All,All,All,65-74,All,32753,50383,3386,0.1034
2020,4,North Dakota,All,All,All,All,75-84,All,18017,23990,1942,0.1078
2020,4,North Dakota,All,All,All,All,85 and over,All,9508,12036,1686,0.1773
2020,4,North Dakota,All,All,All,All,All,All,67982,97344,9280,0.1365
2020,4,North Dakota,All,All,All,All,All,Rural,39523,57558,5524,0.1398
2020,4,North Dakota,All,All,All,All,All,Unknown,,,,
2020,4,North Dakota,All,All,All,All,All,Urban,28425,39725,3747,0.1318
2020,4,North Dakota,All,All,All,Disabled,All,All,7413,10615,2195,0.2961
2020,4,North Dakota,All,All,All,ESRD,All,All,650,690,150,0.2308
2020,4,North Dakota,All,All,Female,All,All,All,37927,52021,5628,0.1484
2020,4,North Dakota,All,All,Male,All,All,All,30055,45324,3652,0.1215
2020,4,North Dakota,All,American Indian/Alaska Native,All,All,All,All,2184,3131,396,0.1813
2020,4,North Dakota,All,Asian/Pacific Islander,All,All,All,All,260,427,43,0.1654
2020,4,North Dakota,All,Black/African American,All,All,All,All,376,573,71,0.1888
2020,4,North Dakota,All,Hispanic,All,All,All,All,501,772,90,0.1796
2020,4,North Dakota,All,Non-Hispanic White,All,All,All,All,63221,90201,8488,0.1343
2020,4,North Dakota,All,Other/Unknown,All,All,All,All,,,,
2020,4,North Dakota,Medicare & Medicaid,All,All,All,All,All,10520,13424,3212,0.3053
2020,4,North Dakota,Medicare Only,All,All,All,All,All,57462,83920,6068,0.1056
2020,4,Ohio,All,All,All,Aged,All,All,713009,953445,171338,0.2403
2020,4,Ohio,All,All,All,All,0-64,All,106103,150578,46474,0.438
2020,4,Ohio,All,All,All,All,65-74,All,399999,565693,98181,0.2455
2020,4,Ohio,All,All,All,All,75-84,All,220402,273829,51637,0.2343
2020,4,Ohio,All,All,All,All,85 and over,All,97995,119350,23351,0.2383
2020,4,Ohio,All,All,All,All,All,All,824499,1109450,219643,0.2664
2020,4,Ohio,All,All,All,All,All,Rural,236275,318919,62101,0.2628
2020,4,Ohio,All,All,All,All,All,Unknown,,,,
2020,4,Ohio,All,All,All,All,All,Urban,587810,789912,157415,0.2678
2020,4,Ohio,All,All,All,Disabled,All,All,101902,145922,44862,0.4402
2020,4,Ohio,All,All,All,ESRD,All,All,9588,10082,3443,0.3591
2020,4,Ohio,All,All,Female,All,All,All,461351,598433,130826,0.2836
2020,4,Ohio,All,All,Male,All,All,All,363148,511017,88817,0.2446
2020,4,Ohio,All,American Indian/Alaska Native,All,All,All,All,272,379,85,0.3125
2020,4,Ohio,All,Asian/Pacific Islander,All,All,All,All,6426,9950,1511,0.2351
2020,4,Ohio,All,Black/African American,All,All,All,All,57568,81842,18234,0.3167
2020,4,Ohio,All,Hispanic,All,All,All,All,9256,13268,2874,0.3105
2020,4,Ohio,All,Non-Hispanic White,All,All,All,All,722892,964444,190003,0.2628
2020,4,Ohio,All,Other/Unknown,All,All,All,All,,,,
2020,4,Ohio,Medicare & Medicaid,All,All,All,All,All,132091,168415,55935,0.4235
2020,4,Ohio,Medicare Only,All,All,All,All,All,692408,941035,163708,0.2364
2020,4,Oklahoma,All,All,All,Aged,All,All,315286,421193,69629,0.2208
